"cpg","logFC","P.Value"
"cg22996004",0.00307275992914845,0.0788988058657388
"cg19177465",0.000205044086667823,0.707942441744365
"cg09111258",6.3136438101166e-05,0.911649578049086
"cg06740897",0.000496472113129325,0.418849646338757
"cg20762290",0.000747862326439885,0.460872617806345
"cg10139037",5.56983818779391e-05,0.871614435348771
"cg24137448",0.00207159500579712,0.679851186345828
"cg19585103",-0.00491945914237117,0.00707590386539649
"cg02630790",4.0368609431434e-05,0.980963311108253
"cg03032247",0.00219079517926386,0.151454188055222
"cg13872950",0.00263864449795813,0.311610501124411
"cg27656658",-0.000156011273049504,0.660568962889864
"cg22005990",0.00195933347728524,0.675502898300758
"cg13609544",0.00089506139622078,0.842347503288814
"cg25960038",0.00316974501276543,0.468560802254212
"cg02086493",-0.000779162363195163,0.36781235406082
"cg05490023",-0.001645478884665,0.358211935499934
"cg27294582",0.00375053297078249,0.116936926523237
"cg14237746",-0.000289704160316488,0.888681691232609
"cg01132893",-0.0091967121905142,0.020569298015228
"cg20651616",-0.000318113470975551,0.926582049775132
"cg16636522",-0.0119866282238359,0.000675822510931292
"cg20945566",0.000704515240482337,0.757829234456882
"cg08886727",0.000311167740414562,0.171872991988948
"cg18170751",-9.3282015495283e-06,0.991843552955173
"cg05231018",-0.00250651066056471,0.107542401585462
"cg01461824",0.00109501532891916,0.516878414269502
"cg20650693",0.00121155963048017,0.00815627142893029
"cg10862723",-3.11210858951573e-05,0.923906130830686
"cg24453819",0.0010903799762311,0.19793016658007
"cg06638433",0.00335583609690241,0.124421740618961
"cg14484274",0.00241522766156837,0.563515057210179
"cg12424716",0.0015886336808552,0.16523586506155
"cg09367266",0.0100041088257784,0.0543221685265669
"cg02445664",0.000272265081284506,0.538265868549277
"cg09307250",0.0027911574302575,0.436762313034138
"cg24967690",0.00466819066533536,0.349295190886843
"cg25891204",0.000125520904994289,0.675675567182633
"cg13894852",0.00402813979111708,0.318122059401706
"cg21139392",0.000367230608906256,0.719192624416213
"cg04613258",0.00124505623324511,0.628482429104618
"cg12561474",-0.000197887294739235,0.689376292269641
"cg25532925",2.97817728028544e-05,0.883687856041446
"cg26589351",-7.35564152958906e-05,0.90236744675242
"cg22160463",0.00614421403525104,0.0485696482385405
"cg14503291",-0.0100132077746064,0.00587918298053005
"cg11577799",-4.43906901192666e-07,0.99879255764269
"cg01200087",0.0004731348803764,0.417875548961765
"cg11851257",0.00510209846690317,0.335324499278695
"cg07099056",-5.40095939818682e-05,0.930718101077092
"cg12167452",0.00274126713470774,0.0173782366325701
"cg08973688",-0.0039629234879283,0.0749242876595374
"cg13604794",0.00102095093173431,0.416210832820185
"cg12127162",0.000789263209432951,0.799310165723782
"cg03776372",0.000559520405954875,0.626107148480369
"cg02400595",-0.000231756330332491,0.864905990034217
"cg26787435",0.000658499364000054,0.0443377873872847
"cg24180162",0.00173543839503619,0.324987821032488
"cg03799835",0.00015049338199839,0.906891493178111
"cg09852920",0.0010350035368788,0.266638980675293
"cg14562086",-0.000567666043329541,0.837705817878034
"cg05992990",0.0014831163731878,0.509123258238564
"cg11988604",0.0019564561438813,0.173716222421434
"cg24151267",0.00096212570617758,0.349503840786459
"cg23704324",0.00124860039762793,0.268012330016914
"cg05952786",-6.86044100019538e-05,0.876728697861308
"cg03661110",-0.00535319405644703,0.0522138820784547
"cg03611598",-0.00716378274558066,0.0339167946753357
"cg19587434",0.00155463448194724,0.399383691641424
"cg18925864",-0.000660019684052848,0.253316041324861
"cg18945744",-0.00144298759773869,0.418026865353723
"cg25617556",-7.88293752414823e-05,0.879805153753308
"cg08994498",0.000341389687826584,0.658329331271153
"cg22842797",-0.00552660529716323,0.17872265050859
"cg14350358",0.00448851744747043,0.157677085677932
"cg08530544",0.00081588250520276,0.584105865277795
"cg17949255",0.00119983783979084,0.0907633768050028
"cg23701012",-0.00197146183153898,0.559138019141028
"cg02498927",0.000281889583796183,0.571935671825759
"cg10792202",-0.00024151538388113,0.520587546125157
"cg07158881",0.00301291503249387,0.275898910864943
"cg26629942",-0.00271622572082415,0.437576913882007
"cg11144436",-0.000273036367940321,0.777247978838271
"cg20552747",0.00409147472645465,0.0740235847033594
"cg18450810",0.0167036610110844,0.00881454874821349
"ch.17.48901521F",0.000711190941468693,0.271835511940663
"cg17686885",0.0020157017399024,0.290022292583639
"cg25431220",0.000770585615281122,0.35129652091497
"cg07707039",-0.00335254265360036,0.272862723373288
"cg09652533",0.000334165486705,0.544048593023496
"cg18608206",0.00107599230575646,0.391693483869437
"cg00101260",0.000696908193237144,0.734593304445034
"cg01931714",-0.000625458606774159,0.782694775088594
"cg19015897",0.00188334573117553,0.363099886203055
"cg26392328",0.000505936237514805,0.408020836309533
"cg00571067",0.000523333065229254,0.597703693666497
"cg08098868",0.00079946181976936,0.792757668173217
"cg05093576",0.00411705392983636,0.0941308654806589
"cg22268760",-6.50231677100281e-05,0.951174292462649
"cg27657459",0.00104626568866604,0.529425830035704
"cg24004187",0.000227718839951934,0.680147935306756
"cg00864424",0.000431835991759424,0.90093602245116
"cg08754294",0.00109866759003157,0.304952507615884
"cg14105000",0.000197118263887306,0.815798790587171
"cg05853039",-0.00949102459286527,0.0401207648767195
"cg18783374",-0.00137547166579856,0.41727209901133
"cg17178761",0.00125569898537018,0.758792596951241
"cg06723357",0.00820563504132936,0.00329536621046005
"cg02025083",0.000875424181749474,0.430305887252359
"cg19416600",0.000224145340188657,0.769339573320686
"cg11970806",-0.00445625641451856,0.189879314876391
"cg22225179",-0.0012270458500732,0.310025605361632
"cg01782154",0.000161709427285105,0.783362259403067
"cg06626750",0.00190420423589829,0.685303614175424
"cg05012425",0.00079468038176189,0.180936592612155
"cg26072851",0.00353421734942139,0.0784735174328981
"cg24082215",-2.36726330768669e-05,0.958941423092312
"cg16441044",-0.00494823924138421,0.0154543750316677
"cg04018534",0.00200234394780065,0.0658722563091885
"cg22481606",-0.00207638832476862,0.282070114476282
"cg27603495",-0.000942958984010072,0.195760759579318
"cg25793387",-7.69074453896988e-05,0.919372437993841
"cg23773581",-5.51478922879728e-05,0.900466982623943
"cg19759172",0.000780592381488482,0.646806584775359
"cg17985124",-0.00124424636492913,0.289831569734689
"cg16398362",-0.00361628676269074,0.0436192315464712
"cg04662983",7.05603903534364e-05,0.970215664466234
"cg24576868",-0.000533062742052322,0.564649119160849
"cg11214846",-0.000281069360246975,0.586649468240326
"cg21351140",0.00662784988754103,0.0294205685205862
"cg12320668",6.58143105280223e-05,0.795710765921863
"cg04762765",-2.30545447092418e-05,0.953046313794719
"cg09888572",0.000981640837946657,0.596756733834759
"cg17081801",0.000427950784541485,0.309162104445946
"cg15805553",0.000270122517811442,0.312641554459277
"cg20251161",0.000208126916888359,0.286567689397204
"cg12465518",0.013453144616295,0.0226443022003065
"cg24613524",0.000268279438204636,0.7435757742332
"cg19024352",0.00139484946780209,0.200039839280641
"cg12104689",0.00063233707354677,0.64864055637814
"cg03409120",0.000880105004062543,0.0845932752756062
"cg04533248",1.26294849338872e-05,0.979703458396447
"cg17945004",0.000372163228816869,0.581363970188961
"cg15723222",0.00415886958114024,0.483078495315272
"cg12385032",-0.000854831868178399,0.145368893162856
"cg17712818",-0.000500745684574409,0.854951803537466
"cg25441338",-9.39201724452897e-05,0.904061029705302
"cg14244013",0.00144805024507365,0.607807446035703
"cg03753391",0.00246707219523697,0.195570592750495
"cg21389753",0.000129441032192044,0.499454319728541
"cg13918518",0.00258914025069283,0.0249370227983627
"cg02081266",-0.000742119305080111,0.191227018993726
"cg23704195",-0.00288243696287567,0.39722362975209
"cg01216415",-0.000113008766059782,0.880692284721598
"cg19831935",-1.19222640460267e-05,0.976053597681986
"cg19847945",0.000559455069030734,0.723766576580333
"cg18182587",-0.00114318146949691,0.188315435064648
"cg00096806",0.00132372593474934,0.243482964646093
"cg10817916",-0.000123273489548435,0.975494211727296
"cg11442173",-0.00162112514768728,0.404803662066717
"cg02131967",-0.000126676917015282,0.856639869784043
"cg19802564",0.00139325849426154,0.666827963096857
"cg26605760",0.0118198667736497,5.8565278031613e-09
"cg23352191",0.00523193442188746,0.0131197318066168
"cg09320126",0.000444985340480524,0.384028852469711
"cg09010249",0.000753304993785634,0.23777484473937
"cg15793197",0.000290263365649607,0.133112607511794
"cg20461999",-0.000440242996626522,0.550216876477012
"cg07659893",0.000185604735351143,0.715180256619089
"cg08220696",0.00189586769589451,0.160686519706083
"cg27131607",0.0109209507157883,0.00591464093872692
"cg26932437",-3.11101487730222e-05,0.97212529822524
"cg11885555",0.000417335920622614,0.663702308845348
"cg21254277",0.000188071405329442,0.491072086645799
"cg03631294",0.00237596683794011,0.284857174001512
"cg20433103",0.000306640311650667,0.695173664234345
"cg04034685",-0.00128689240845258,0.824679367021097
"cg17172761",-0.000521627642523473,0.675950175231838
"cg20830994",0.00247364667419007,0.555304404227206
"cg15378686",0.000646783403738402,0.0705540722030327
"cg08408874",-0.00189918478933935,0.00521597441774769
"cg16315992",-6.98050909710141e-05,0.954773225013078
"cg17829984",0.0024322312213925,0.165239192008587
"cg04603928",-0.00032488770505698,0.84822221249259
"cg14225393",0.0011824697255572,0.0839506713143205
"cg20591695",0.0112181905051529,0.0631079867506142
"cg24958423",0.00335661518465423,0.20718067972281
"cg02161011",0.00144064171673884,0.179905304846605
"cg09119854",0.0008897418343519,0.775135802752571
"cg05531796",-0.00313170570385032,0.400413898056455
"cg22127848",-0.0006510939111483,0.846067142992048
"cg25220961",2.10359831468058e-06,0.996742527624593
"cg10486865",-0.000299296645198612,0.654400033668737
"cg26389955",0.00118477608723282,0.66819010267974
"cg23542572",0.000707978516415653,0.417297397058315
"cg06080005",0.00108113893539135,0.159783156264951
"cg19483048",0.000667757788495142,0.462578559549466
"cg21506059",0.000771306571796585,0.162679128479408
"cg23539494",0.00045634917291393,0.814723924237698
"cg06559756",-0.0029107413564212,0.497019580539925
"cg18687753",0.000337425158543948,0.666376769501692
"cg16701652",-0.00995870407764685,0.0667926974434855
"cg18781133",-0.000372270378020827,0.204866940318655
"cg10839684",-2.16959882088951e-05,0.979915513018115
"cg10413161",9.33983912995543e-05,0.958940376193422
"cg18975678",0.0010992445728734,0.00930822616123126
"cg11879514",0.00453996361091436,0.0619682327672984
"cg09243811",-0.00118136130111135,0.668454922387968
"cg20561863",-0.00050892346952672,0.931011381617701
"cg19464780",0.000899132165483133,0.336177351887668
"cg12389490",0.000436130005300697,0.494589771352928
"cg13755873",0.000292572814224877,0.819968332796666
"cg14337614",-0.0151847457100781,6.33490250853352e-08
"cg16323911",-0.0019935359646765,0.242056489049433
"cg10449558",-0.00323984391726545,0.317114963040655
"cg06401579",-0.00014694637227005,0.690379422852978
"cg17430821",-0.000150349053578783,0.768173224079642
"cg27399387",-0.000975905620555477,0.295759814169187
"cg01218494",-0.000506939031460115,0.667838021938738
"cg06936436",-0.00403729764004817,0.167408321136813
"cg19328816",0.00153903729329278,0.409396796972224
"cg17641443",-0.000548161426969853,0.826903073943347
"cg19393755",-0.00218048293883815,0.458321210163908
"cg03101058",-1.90299131551743e-05,0.989070103585274
"cg07452879",-0.0013760233189606,0.197149158873802
"cg17379666",-0.000385733626835024,0.794188348896338
"cg20399534",0.000803934197721036,0.836332341905508
"cg19787125",-0.00125998910933872,0.713130901192834
"cg07992457",-0.000514600644998011,0.105378155657791
"cg02294420",0.000252226401548075,0.793412564445985
"cg27225658",-0.00284936169413181,0.0489872180202558
"cg04643858",-0.000117624409995852,0.61476452379494
"cg12191232",-0.00496964409474468,0.0145513757905431
"cg17170819",0.000436542915528804,0.726687285473533
"cg20030796",3.3620715262414e-05,0.804911698009549
"cg12193153",-0.000879555333061225,0.692914482055459
"cg24670000",-0.00207678118374386,0.164079660094119
"cg23679018",0.00382905377665564,0.0260478323297482
"cg23953396",-4.50752059740589e-05,0.873550753932255
"cg26588812",-0.00099090190982954,0.669069635453529
"cg12311094",0.0110232480413179,0.000302420529512517
"cg05852395",-0.000624583038461152,0.790940251126749
"cg05410012",0.0020378319785206,0.234576797360769
"cg17529058",-0.00129375774763115,0.772855082758531
"cg01143309",0.00143954011079716,0.668800565909457
"cg09225321",0.00139412352637767,0.263990584404663
"cg08746254",0.000162109539220574,0.688703657294545
"cg23527517",0.00675578122440412,0.198318731730707
"cg07430967",-0.0034650615356496,0.170979013502081
"cg06727955",0.000777683475254895,0.593073160386579
"cg17729253",-0.000934861571900991,0.567886500620279
"cg14087806",0.000369813318740682,0.311743731344627
"cg15864779",0.000201848625135966,0.302371395767528
"cg04305621",0.000670264789494721,0.821324874944338
"cg22311942",0.000592674604735403,0.537453720833028
"cg02600494",-9.84920028862071e-05,0.927663682174279
"cg18822703",0.00243080206520006,0.232932379320241
"cg13282068",0.000525665056176891,0.305708723690438
"cg24158363",-0.00328920088944451,0.361213409499765
"cg11149452",-6.10333948203723e-05,0.668850220971577
"cg11071397",0.00098472463509688,0.278197340700399
"cg10089457",0.000180975483586379,0.565570047527055
"cg21613693",0.00144382103242687,0.256944448778011
"cg05606039",-0.000917934219273097,0.651341799501712
"cg02077420",0.000572940714036088,0.45614839632431
"cg04510155",0.00130039617654764,0.503578677063845
"cg02679955",9.32649315243245e-05,0.898186891052103
"cg06900821",0.00245657206779768,0.0324317784810999
"cg03523524",0.000106752116354822,0.940513964541916
"cg08301965",0.001604147353303,0.0836304902941915
"cg06405563",0.00558579653502785,0.0632766115629459
"cg13621317",-0.00150129702110648,0.0191370150854778
"cg27050818",0.00189702161762145,0.134188825076732
"cg18243159",0.000400030429455306,0.20977998637916
"cg15538418",0.000427218354943181,0.101105699006378
"cg20184405",0.000223235421324437,0.553470917784345
"cg13162581",6.2835778250831e-05,0.707253382767865
"cg01712673",-8.97669983996908e-05,0.693144207159122
"cg13194822",0.00102117296964025,0.278557671001511
"cg01906998",0.00020340142671699,0.402009278057504
"cg15043615",0.000309754585191549,0.37940261288545
"cg21885995",-0.00785471782560915,0.0014790832231561
"cg18586095",0.00033096186615166,0.434361033634619
"cg01779934",-0.00054973760190737,0.771572466656582
"cg12071806",-3.86927649850769e-05,0.920052374105254
"cg11001059",0.00399065312235529,0.0614068165190447
"cg06519183",0.00336015473413919,0.0260326527402627
"cg20690922",-0.000419459166456616,0.842089105007876
"cg23619431",-0.000492084755341776,0.641862945125909
"cg02757609",0.00220303592211113,0.467863308647852
"cg18163227",0.000231531752418103,0.326141956022192
"cg19470840",0.00152585576975479,0.366808085253268
"cg18916055",-0.00240720636552688,0.271855653305328
"cg14243899",-0.000668529415783287,0.156171486501857
"cg01990328",0.00144380516262207,0.299783223561667
"cg12472603",0.00015865523045388,0.619643604077611
"cg27000944",-0.00135161474295252,0.71274332859302
"cg00819114",5.81560526991366e-05,0.760322562127507
"cg11661236",-0.000879309817300478,0.579693621438225
"cg16767968",0.00088264685360843,0.0327621016499766
"cg00473633",-0.00668977584244658,0.359145588201706
"cg26674546",0.00199976404441697,0.534122912720479
"cg15096327",-2.80273608876354e-05,0.961103510519772
"cg06848185",4.65658260262362e-05,0.819715555896625
"cg00871371",0.00332314966322121,0.274115737176533
"cg03152187",-0.00192878707978272,0.35995128404441
"cg20772590",0.00212300329895804,0.65999110249773
"cg27627381",0.00248641738831561,0.484922416448247
"cg13540311",0.000551981723696462,0.573102718221754
"cg20634442",-0.00134670273560405,0.531979270269261
"cg22907789",1.00353279715078e-06,0.999464536259866
"cg20410290",0.00393721928153708,0.431656182874999
"cg04837616",0.00211167660970248,0.306011146515474
"cg00175441",-0.000800826071845012,0.322374233927975
"cg15744368",0.000405202628363557,0.657943631108165
"cg02909991",0.000278651608988843,0.645663603215243
"cg04947157",0.000479640095062548,0.340674087681038
"cg00345656",-0.00164046834347368,0.487676847736255
"cg04972436",-0.00312142186581289,0.156876220349805
"cg10460946",-0.00298853290709809,0.376960760842809
"cg18181703",0.00182199996443055,0.586721122926434
"cg19894975",0.000760294770667209,0.322165378379664
"cg00204249",0.000381346119153397,0.829756270443363
"cg17432944",-0.000478351208191464,0.421624236624952
"cg16443050",-0.00100964597218701,0.704610678783863
"cg01341643",-0.00138135879683113,0.156740182117993
"cg21103227",0.00230319307115924,0.156483141929283
"cg22608646",-8.36716947206913e-05,0.977030705326518
"cg24539060",9.59869231832198e-05,0.697462221762582
"cg07823562",0.00465455359883609,0.441691252006913
"cg23834688",3.47824617497885e-06,0.985790040057825
"cg01385356",0.00586772766300036,0.0873937350511131
"cg25189267",-2.1241797690042e-06,0.998919553563694
"cg06641285",0.000124206557931648,0.767686567425383
"cg15981475",0.00177349029394951,0.245232894970043
"cg17552357",8.88608147917877e-05,0.678434248216863
"cg17836612",0.00462942301275858,0.144959990839695
"cg27298164",9.39060210549865e-06,0.982908401961286
"cg17838182",-0.000210396015567056,0.406061290185572
"cg09257677",0.00142406951670417,0.0750913014300754
"cg11617771",0.000750552828998755,0.638948776155036
"cg05490757",0.00192002932953311,0.28144652023229
"cg15838142",0.00439312262233629,0.13512017128359
"cg21995652",0.0166962868926186,0.000261698491757375
"cg24075412",0.00117492332442271,0.753445473760652
"cg08506369",-0.0016077321576938,0.615843677444666
"cg02969202",0.000159242726011637,0.824262328933293
"cg15966315",0.00363835003329227,0.111973363251504
"cg04303382",-0.00400166772633225,0.0821251309026926
"cg11468255",0.01081351529949,0.00139702960385039
"cg17318193",7.28799758272246e-05,0.950222194069825
"cg06782090",0.00189847246826397,0.0877113514370634
"cg11631173",-0.000328943470183102,0.433322476987195
"cg25453957",0.000226456601992523,0.572301261801632
"cg01070903",-0.000340638609322631,0.870108053091136
"cg08852894",0.000859256139208442,0.0945694451983941
"cg14970515",0.00208306797906924,0.234292426547089
"cg01306824",0.0123656311712026,8.92938180198105e-06
"cg05520308",0.00336437501167699,0.218700820341982
"cg11496593",0.000368715234917314,0.730860184738932
"cg16461139",0.00167848866236258,0.389669537069366
"cg07121312",-0.000901313019728145,0.59146258090765
"cg25532627",0.000229910462816077,0.569873176480748
"cg27371984",-0.00180362036180148,0.490561492671647
"cg26124560",-0.00011651088453529,0.579077605453
"cg16503489",0.00158705410155795,0.100477824663688
"cg23490090",0.00692293249985605,0.000305099785006788
"cg07467765",-0.000300619463390977,0.266002083082812
"cg22082329",-0.000302480251772634,0.83427387509837
"cg24206431",-0.00251870733589804,0.0688684364581623
"cg03833794",0.000522985587617565,0.704009490151952
"cg08465510",-0.000203729133599976,0.795207871813636
"cg10860652",-0.00124352187842313,0.0750004994632836
"cg07675682",-0.00271642574876275,0.0423035829696756
"cg04245741",0.000271252492395391,0.66262122747321
"cg00029678",-4.89216558379016e-05,0.946292903072704
"cg16980380",0.00716862310817428,0.181619253844349
"cg12854855",8.07194897443488e-05,0.948396085001864
"cg14700941",-0.00104475526230891,0.458313173935106
"cg23438505",0.00112913057315274,0.550689781358609
"cg08811817",0.00263528585835594,0.390432301906625
"cg15116918",-1.01842791849462e-05,0.987778302677237
"cg02240665",-0.00042474135279525,0.686147137762157
"cg16918327",0.00739731767941712,0.0431967122946995
"cg10790704",0.0117229658776292,0.000763214802764016
"cg06872548",-0.00711300663984243,0.0768081045159964
"cg23463786",0.000462625553485827,0.188249560279461
"cg15946337",0.00389925910674989,0.0664441873167249
"cg16015295",-0.00396296991597981,0.184904553439962
"cg03794617",0.00330131442839092,0.0588204698784043
"cg13945540",-0.000156502226270487,0.842687309110081
"cg24832218",-0.000155643152293794,0.82225608265642
"cg16116279",0.00520214886217049,0.00688897519127195
"cg03119454",0.00203444822198218,0.442863068805758
"cg08588357",-0.000523233910714402,0.333066695051469
"cg22636722",0.00292877645037103,0.549293160749439
"cg24207068",0.00176160662005671,0.733239181322269
"cg19494960",-0.000564649669644156,0.47759155397109
"cg26797372",-0.00118628791062893,0.503532130746117
"cg14473823",0.000152239244899792,0.939891049981673
"cg18639049",0.000173474730748305,0.595802985631424
"cg25376409",0.000501827576153011,0.392852497217618
"cg08155116",0.000401209239049128,0.649115194169463
"cg14851204",-0.000565597674126664,0.598920198158434
"cg16831331",-0.000597037760661784,0.595474176013881
"cg25043129",0.000392518455262822,0.698591532324977
"cg13739640",0.000313279773200169,0.769781831706271
"cg19423081",0.000607841626200599,0.690920708988702
"cg16550485",0.00132293252736252,0.2151897992024
"cg08680239",0.00112249314275942,0.235031718996244
"cg17517390",-0.000807801114745924,0.205856181153288
"cg26011846",-0.00288186507824871,0.02679990112781
"cg20814202",-0.00870320764771448,0.201465598618102
"cg16732654",-0.00175451616123916,0.772936491147842
"cg20502259",-0.00033356848749162,0.525539465280479
"cg07285896",0.0011567884986458,0.0780842491804876
"cg22462714",-8.38094054856019e-05,0.970778183585243
"cg22187660",0.000662454301532614,0.299617178496691
"cg14758757",0.00185001365438382,0.0895747430652235
"cg13164195",0.0279247429610883,0.000521119168024907
"cg23989336",-0.0079133078059489,0.0614492512342781
"cg05344066",-0.00025479077140668,0.93390461901846
"cg26148904",0.00583799379376215,0.0709533378901589
"cg16560774",-0.000480982913314778,0.0417422843079203
"cg05272827",0.00225225238851692,0.540189715588778
"cg25378181",0.00214286507899649,0.387010826320557
"cg07852557",0.0065121281241541,0.0422926577509871
"cg02416067",0.00277100140355047,0.19378550992604
"cg21334048",-0.00206830397596519,0.276349322248002
"cg00619630",6.7215945963997e-05,0.906435315430195
"cg05984533",-0.00220674274229785,0.19318946163832
"cg23473045",0.00033298084127092,0.53191498903073
"cg27263632",-0.00983971346613175,0.00617449238851025
"cg02698731",-0.00053760442060346,0.562681322595486
"cg24655899",1.28160350576593e-06,0.99658645219234
"cg12392998",0.000659766987773691,0.372748800806592
"cg14399228",-0.000455939792062436,0.697899237914017
"cg01142936",0.000698574521075441,0.0239812199836839
"cg16592596",-0.000908274038921777,0.812908792798357
"cg14940449",0.000146945862790851,0.316718222781241
"cg03092019",0.000284345241347876,0.615653103423824
"cg11759917",-0.00077725731171067,0.159164968175025
"cg02537268",-5.70212290022785e-05,0.768543574358434
"cg10669744",-0.000245549862482526,0.792445025653305
"cg24129310",-0.000464191628658539,0.593214222274344
"cg00131871",0.00208130285746338,0.173091533933215
"cg24431966",0.00215087999120621,0.292506093618983
"cg16452329",-3.28980998917849e-05,0.933225512848528
"cg04825705",-0.000354854170680406,0.37122107474233
"cg21823502",0.000186534097569564,0.616342045150449
"cg19863411",-0.00421416024618156,0.142145521599669
"cg21770145",0.000567734040939981,0.621900657097577
"cg10188668",0.000541373946966963,0.296314269628364
"cg09489844",0.006118233663821,0.020941271836966
"cg07824483",0.00152947270220632,0.77538929725297
"cg00871787",-0.00219449947910484,0.1296034819435
"cg21384021",-9.63350623003861e-05,0.913253123092517
"cg02647835",0.000393899171263304,0.383674248370734
"cg01410415",0.0021332001576351,0.279591019836369
"cg10645943",6.97869395804312e-05,0.739584368050418
"cg22977072",-0.000415705370225962,0.599169191802953
"cg04294971",-0.00136633065469409,0.803378444922826
"cg17998822",0.00271869112902105,0.11408017246824
"cg25685996",-5.83710334787879e-06,0.993356721207405
"cg09562790",0.00302243030274722,0.0128809841672853
"cg14524553",0.000787788679364295,0.394315946700323
"cg26994671",0.00039410650762049,0.652255857313965
"cg06259406",0.00130771358432858,0.066715400309363
"cg20780302",-0.000557092946245805,0.714663083589894
"cg06073302",8.03183398331604e-05,0.91501910494776
"cg10505658",0.00180918354809371,0.712122184540823
"cg12486944",-0.00951344006729091,0.0045045149539067
"cg17752015",-8.75770597884024e-05,0.816163346844437
"cg07012687",0.00462077824647827,0.121690841847392
"cg09364127",-0.00186254316410108,0.185009644251174
"cg23404330",0.00702376299413355,0.0106264560817684
"cg26282887",-0.00213847530215115,0.629900299369993
"cg02806739",0.000984884543002796,0.739758074825421
"cg18400182",0.00167926273659393,0.443398175923249
"cg09043518",0.00840937017064655,0.00323100821387818
"cg19860459",0.000151289082656961,0.779780824672313
"cg21465176",-0.00054608975725721,0.140826650653442
"cg13984746",0.00257087346705889,0.686670216467847
"cg11952344",0.00227173270718915,0.374021699618957
"cg27215100",0.000422345408762072,0.0627604475192382
"cg06575608",0.000169706932751197,0.791213213661859
"cg15849154",-0.000253771640152056,0.716463527698981
"cg23713156",-0.000700844072878587,0.76892242445264
"cg09581065",0.000542169632164067,0.368555724773143
"cg19157327",-0.00207105845693452,0.234200320223604
"cg18183042",0.00875599952109035,0.0453426590388181
"cg19500275",-0.000928445776538567,0.063353291724281
"cg16436489",-0.000356512180439211,0.891969883813029
"cg24280439",-0.000243259947767023,0.76214248178789
"cg13105522",0.000206281087668142,0.861000233449394
"cg19467964",0.00824012342612959,0.159667295859043
"cg10606835",0.00043058905440072,0.295674002518711
"cg17477946",-1.89886298891896e-05,0.991472949397584
"cg11049863",0.00229592366652619,0.0403660004317744
"cg01798341",0.00375329816044129,0.247616433816945
"cg13762156",7.78063313132461e-05,0.909363458799412
"cg25413575",-0.00862989409298134,0.0537780728527908
"cg19992242",-0.00056963597018562,0.524842106754124
"cg02870816",0.0023373354004066,0.0354138291741617
"cg17096374",0.001056665225331,0.264193337315565
"cg12963111",0.00241722455309366,0.420724193437686
"cg25898516",-0.00011247442919438,0.752069399300924
"cg10494973",0.000829313077746231,0.306387294560938
"cg04847146",0.000101445726553241,0.831328149577705
"cg00137839",-0.00113435276314152,0.159162678980122
"cg22312782",0.000152795748875284,0.862410252274848
"cg01780009",0.00117428267357677,0.10521980836243
"cg11261412",-0.00161339775340129,0.472355885716989
"cg18013419",-0.000622569999085155,0.503161801548137
"cg04819655",-0.000338013544539485,0.620880337954813
"cg21664388",-0.00322240162307946,0.492004164467661
"cg00014996",-0.000285863173603708,0.307189015477732
"cg14003749",-0.000562431716841414,0.576620125741948
"cg27469810",0.00058457432668856,0.613708592174103
"cg04105966",-0.00261523171572472,0.54463877361171
"cg14479567",-0.000605550470138875,0.422512191200683
"cg14945086",-0.000910898203252399,0.860359440177155
"cg07483811",-0.00070784798995074,0.774444966824051
"cg25292698",0.00220836996943377,0.0601653609570268
"cg21226485",-3.12682862462819e-05,0.838382458070921
"cg21731291",0.000965991106978445,0.0988824806947289
"cg27322282",-0.00764166416180501,0.00455900350110787
"cg02954262",0.000657327900041031,0.0284110289377589
"cg05737526",3.9764255972401e-05,0.906245794342194
"cg15803671",0.000457397227717534,0.842274492120694
"cg02892153",0.00150885030734836,0.563553305921084
"cg25073051",0.00215084905215455,0.0481948697996353
"cg18389339",0.000847413433075024,0.379058057191414
"cg27318000",-0.000144285945082185,0.827018519202009
"cg25627226",0.00192885015074805,0.486914216392891
"cg10523903",0.000371960107759727,0.614613731593095
"cg17900076",0.0202920089236981,3.8399963189527e-05
"cg22091110",0.0014821915978846,0.116694416903962
"cg16377998",0.000593122022465951,0.37804630737842
"cg21898673",0.000325362417033583,0.744510224046381
"cg13543667",0.000381574595728577,0.469675223177225
"cg03759556",-0.000607596061787341,0.261508571224486
"cg23316787",0.000200532206555816,0.858120166559408
"cg24451800",0.000878695905200269,0.711223213752398
"cg15701166",-0.00266560230393815,0.226539947086172
"cg16053677",-6.26239148990308e-05,0.905397192611676
"cg19853194",0.00143611072635112,0.0391100283327775
"cg07805146",-0.000566238215568086,0.835654893131144
"cg04229487",0.000654051458733792,0.753020117096111
"cg24879209",-0.00307338929243986,0.284185725966964
"cg10023530",-0.00246407349622745,0.275498979237913
"cg05153057",-0.000492057556247328,0.332789949475861
"cg13023239",0.000905437860379421,0.617600115228454
"cg25080206",0.00302477675867146,0.0884630475897528
"cg18318941",0.00539158341571668,0.159161337542195
"cg13672975",-0.000401127739687276,0.37212776592594
"cg24421906",0.00367887745305443,0.393065173349788
"cg12809234",0.000562186342334256,0.224626686304199
"cg20336460",0.000458710692580926,0.73564381481484
"cg18348731",0.000469615137892042,0.60200520815878
"cg12229523",0.00113898563276483,0.34963852949518
"cg08755622",0.00202068377891681,0.0624848189180003
"cg13947833",0.00135295192864077,0.0899610075763452
"cg03463303",0.0010868420248695,0.63712855531038
